"ID","Team","Title","Description","Status","Estimate","Priority","Project ID","Project","Creator","Assignee","Labels","Cycle Number","Cycle Name","Cycle Start","Cycle End","Created","Updated","Started","Triaged","Completed","Canceled","Archived","Due Date","Parent issue","Initiatives","Project Milestone ID","Project Milestone","SLA Status","UUID","Time in status (minutes)","Related to","Blocked by","Duplicate of"
"COS-15","Cosmokaat","11 · ChatDisplay UI states — loading / empty / no-selection / error","**RADIO:** Optimizations

Add the non-happy-path UI deferred from ticket 07, in `front/components/ChatDisplay.tsx`.

**Do**

* Loading state while `conversationService.get` is in flight.
* Empty state when a conversation has no messages.
* Distinct no-conversation-selected state for the bare `/` route (ticket 04).
* Error banner when the load or stream sets the ticket-06 `error` (an `ApiError`): map `error.status`/`error.message` to the ticket-02 keys (e.g. 404 → `conversationNotFound`). Offer a retry affordance for failed loads.
* All copy via `@i18n`; all colors via tokens.

**Acceptance**

- [ ] Loading indicator shows during fetch.
- [ ] Empty conversation → empty-state copy; bare `/` → no-selection copy.
- [ ] Load/stream errors render a banner from `ApiError` mapped to ticket-02 keys, with retry for load failures.
- [ ] No hardcoded strings/colors; `pnpm check` passes.

**Files**

* `front/components/ChatDisplay.tsx`","Backlog",,"Low","14975f09-9118-4053-b392-e6c761c78963","1991chat — Chat front-end","cosmokaat@protonmail.com","cosmokaat@protonmail.com","Feature",,,,,"2026-06-22T13:36:23.850Z","2026-06-28T16:09:59.897Z",,,,,,,,"",,,,"6667dc37-56e1-4776-b68c-6801955f8b46",67635,"COS-5","COS-11, COS-14",
"COS-16","Cosmokaat","12 · Auto-scroll to bottom on new messages & deltas","**RADIO:** Optimizations

Add auto-scroll to the working chat view (in `front/components/ChatDisplay.tsx` or the scroll `<section>` in `front/app/(content)/page.tsx`).

**Do**

* Scroll to the latest content when `messages` change and while deltas stream in (ticket 06).
* Respect a ""user scrolled up"" case: do not yank the view down if the user has scrolled away from the bottom.
* Pure UX layer — no message-data or service-call changes.

**Acceptance**

- [ ] Scrolls to newest on send and on conversation load.
- [ ] Stays pinned to the bottom while deltas arrive.
- [ ] Suppressed when the user has manually scrolled up.
- [ ] No changes to message data or service calls.

**Files**

* `front/components/ChatDisplay.tsx`, `front/app/(content)/page.tsx`","Backlog",,"Low","14975f09-9118-4053-b392-e6c761c78963","1991chat — Chat front-end","cosmokaat@protonmail.com","cosmokaat@protonmail.com","Feature",,,,,"2026-06-22T13:36:35.618Z","2026-06-22T13:47:10.990Z",,,,,,,,"",,,,"b3ee844a-4fd7-4eeb-aa42-386db21f25d0",67635,,"COS-11, COS-12",
"COS-17","Cosmokaat","13 · Accessibility pass + end-to-end smoke test (definition of done)","**RADIO:** Optimizations — final quality gate.

**Accessibility**

* `front/components/Message.tsx`: role/labeling so user vs assistant turns are distinguishable (role labels from ticket 02).
* Streaming area: an `aria-live` region so deltas (ticket 06) are announced as the response builds.
* Send/stop button keeps an accurate `aria-label` across the play/stop swap (`send` ↔ `stop`).
* Follow the project a11y convention: prefer `htmlFor`/`id` + semantic attributes over disabling Biome rules.

**End-to-end smoke test (manual, against the running backend)**
The proxy `front/lib/backend.ts` forwards `x-mock-scenario`; the mock LLM adapter supports `pending`, `slow`, `stream-error`. Exercise and record:

* Happy path: create → send → stream → `done` → refetch shows persisted messages, no duplicate/phantom temp-id bubble.
* `pending`: thinking indicator before first token.
* `slow`: autoscroll stays pinned; stop aborts mid-stream and finalizes the partial.
* `stream-error`: error banner, composer re-enables, next send works.
* Switch conversations mid-stream: no cross-conversation delta bleed, no leaked reader.
* Reload a conversation: server messages render with correct statuses.

**Acceptance**

- [ ] Message turns + streaming region exposed to assistive tech; button aria-label correct in both states; no Biome a11y warnings in touched files.
- [ ] All 6 scenarios above verified and results recorded; real defects filed as follow-ups.

**Files**

* `front/components/Message.tsx`, `front/components/Prompt.tsx`, `front/components/ChatDisplay.tsx`, `front/components/chat/useChat.ts` (test hook only)","Backlog",,"Low","14975f09-9118-4053-b392-e6c761c78963","1991chat — Chat front-end","cosmokaat@protonmail.com","cosmokaat@protonmail.com","Feature",,,,,"2026-06-22T13:36:40.716Z","2026-06-22T13:47:14.819Z",,,,,,,,"",,,,"9b463388-53fd-4f5f-aa2e-09c4fc511f82",67635,,"COS-12, COS-15, COS-16",
"COS-18","Cosmokaat","🔧 SSE contract · carry message ids in the `open` frame (backend + front service)","**RADIO:** Interface — the wire contract, backend + front service. This is the **Option C** change: hand the real database ids to the front the instant streaming starts, so the client never needs temp-id reconciliation or a refetch.

**Why it's easy:** both ids already exist before the first token — `Message.user()` and `Message.assistantPending()` each generate a `randomUUID()` inside `start()` (see `backend/src/domain/message.entity.ts`). The backend simply doesn't send them yet. The `open` SSE frame is emitted immediately, before any token, so it's the natural place to deliver them.

**Backend**

* `start()` already creates the user message and the pending assistant message — surface both ids to the controller (e.g. add the user message to the returned `ChatTurn`).
* `writeSse` (`backend/src/interface/http/sse-writer.ts`): include them in the open frame → `event: open` / `data: { ""status"": ""pending"", ""userMessageId"": ""…"", ""assistantMessageId"": ""…"" }`. (Today it sends only `{ status }`.)

**Front service**

* Widen the `open` variant of `ChatStreamEvent` (`front/services/chat.types.ts`) to `{ type: ""open""; userMessageId: string; assistantMessageId: string }`.
* Parse those two fields from the open frame in `front/services/chat.service.ts` (it currently discards `open`'s data).

**Acceptance**

- [ ] The `open` SSE frame carries `userMessageId` + `assistantMessageId` (real DB ids).
- [ ] `ChatStreamEvent`'s `open` event is typed with both ids and `chat.service.ts` parses them.
- [ ] `delta` / `done` / `error` frames are unchanged.
- [ ] Backend builds; `pnpm check` in `front/` passes.

**Position:** do this after [COS-5](https://linear.app/cosmokaat/issue/COS-5/01-foundations-and-key-decisions-services-state-ownership-routing) (the decision) and **before** [COS-10](https://linear.app/cosmokaat/issue/COS-10/06-usechat-hook-send-stream-accumulate-done-abort-lifecycle) (the `useChat` hook consumes these ids). It blocks [COS-10](https://linear.app/cosmokaat/issue/COS-10/06-usechat-hook-send-stream-accumulate-done-abort-lifecycle).

**Files:** `backend/src/interface/http/sse-writer.ts`, `backend/src/application/chat/stream-chat.use-case.ts`, `backend/src/interface/http/chat.controller.ts`; `front/services/chat.types.ts`, `front/services/chat.service.ts`","Done",,"Urgent","14975f09-9118-4053-b392-e6c761c78963","1991chat — Chat front-end","cosmokaat@protonmail.com","cosmokaat@protonmail.com","Feature",,,,,"2026-06-22T14:09:23.470Z","2026-06-22T15:50:57.089Z",,,"2026-06-22T15:50:57.068Z",,,,,"",,,,"a4fe279c-7c4d-4d0f-b1cd-9d2417dc96ed",67500,"COS-19",,
"COS-19","Cosmokaat","🧪 Backend test harness (Vitest) + chat SSE unit tests","Set up a minimal backend test harness and grow it incrementally. Strategy: **unit-first** — construct functions/classes directly (no Nest DI container, no DB), add integration tests next, defer e2e.

**Done in this session (commits alongside** [COS-18](https://linear.app/cosmokaat/issue/COS-18/sse-contract-carry-message-ids-in-the-open-frame-backend-front-service)**):**

- [X] Vitest configured (`backend/vitest.config.ts`, native tsconfig-path resolution) + `pnpm -C backend test` script. Build approval for `esbuild`/`better-sqlite3` recorded in `package.json` `pnpm.onlyBuiltDependencies`.
- [X] Unit test `backend/src/interface/http/sse-writer.spec.ts` — asserts the `open` frame carries `userMessageId` + `assistantMessageId` (the [COS-18](https://linear.app/cosmokaat/issue/COS-18/sse-contract-carry-message-ids-in-the-open-frame-backend-front-service) contract), the SSE wire format (named vs unnamed frames, blank-line separators, terminal `done`, the swallowed `done:true` token chunk), and the mid-stream `error` frame path.

**Deferred (optional next steps):**

- [ ] Integration-style unit test for `StreamChatUseCase` with in-memory fakes for `ConversationRepository` + `ChatLlmProvider`: user message persisted (with id), title derived on first turn, assistant saved complete; error path persists the partial reply + status `error`.
- [ ] e2e (supertest through the Nest app + auth/CSRF guards + DB) — only if/when full-fidelity coverage is wanted.

**Notes**

* Never run `biome check` on the backend (rewrites value imports to `import type`, which breaks NestJS DI). Tests use direct construction, so no `reflect-metadata` / DI container needed.
* Verify with `pnpm -C backend test`.","Done",,"High","14975f09-9118-4053-b392-e6c761c78963","1991chat — Chat front-end","cosmokaat@protonmail.com","cosmokaat@protonmail.com","Feature",,,,,"2026-06-22T15:42:58.766Z","2026-06-22T15:51:02.673Z","2026-06-22T15:42:58.817Z",,"2026-06-22T15:51:02.598Z",,,,,"",,,,"128f318d-279a-4f99-8dba-afdde902e9c0",67500,"COS-18",,
"COS-20","Cosmokaat","Stats d'usage catégorie (all-time) — nb d'utilisations + part réels","**Contexte**
Sur la page Catégories, chaque carte affiche « X % des dépenses · N fois ». Ces deux valeurs sont **mockées** : `mockCategoryUsage(name)` dérive `used` et `total` d'un hash du nom (déterministe, faux).

* `front/src/components/categories/helpers/mockCategoryStats.ts`
* Consommé dans `front/src/components/categories/CategoriesListcontainer.tsx:131`
* Affiché par `front/src/components/categories/CategoryItem.tsx:84`

**Objectif** — vraies stats par catégorie, sur tout l'historique :

* `used` = nombre de dépenses rattachées à la catégorie.
* `share` = part de la catégorie dans le total dépensé.

**Back**

- [ ] Exposer un agrégat par catégorie (count + sum du montant) sur tout l'historique (nouvel endpoint stats, ou étendre les stats existantes).

**Front**

- [ ] Consommer l'agrégat réel (hook/service).
- [ ] Remplacer `mockCategoryUsage` dans `CategoriesListcontainer`.
- [ ] Supprimer `helpers/mockCategoryStats.ts` une fois branché.

**Done**

- [ ] Plus aucune référence à `mockCategoryUsage`.
- [ ] « N fois » et « X % » reflètent les vraies dépenses.","Done",,"High","4271bd83-9087-4d59-9ce9-d5160b016684","PFA","cosmokaat@protonmail.com",,"Catégories, de-mock, Feature",,,,,"2026-07-08T21:51:27.697Z","2026-07-19T16:05:44.135Z","2026-07-11T20:46:57.196Z",,"2026-07-11T21:59:51.958Z",,,,,"",,,,"57cae673-5fd3-4182-9882-d91d6d898c8c",39772,"COS-22, COS-137",,
"COS-21","Cosmokaat","Modale dépense : harmoniser les champs (fond du Label + taille du Montant)","Deux incohérences visuelles sur la modale « Nouvelle dépense » (`SpendingModal`). Les champs doivent être homogènes (même fond, même gabarit).

---

**1) Le champ Label a un fond différent des autres**

Le champ **Label** a un fond plus sombre / moins visible que Date, Montant et Catégorie, alors qu'ils devraient être identiques.

Cause : les 4 champs déclarent `bg-background`, mais le Label est le seul construit avec le composant partagé `Input` :

* `front/src/components/ui/input.tsx:9` → classe de base `dark:bg-input/30`.
* `front/src/components/spendings/common/spendingModal/SpendingModal.tsx:464` → l'`Input` reçoit `bg-background`.

Le `dark:bg-input/30` l'emporte (spécificité du variant `dark`) sur le `bg-background` passé en prop. Les champs Date / Montant / Catégorie sont des `<div>`/`<button>` (pas d'`Input`), donc leur `bg-background` s'applique correctement.

Correctif :

- [ ] Forcer le fond du champ Label à matcher, p. ex. `dark:bg-background` sur l'`Input` (SpendingModal.tsx:464), ou uniformiser le token de fond.

---

**2) L'input Montant est trop gros**

Le champ **Montant** est nettement plus haut/gros que les autres, sans raison. Il doit avoir le même gabarit que Date / Label / Catégorie.

Cause : `front/src/components/spendings/common/spendingModal/SpendingModal.tsx`

* Conteneur `px-4 py-3` (ligne 494) — padding plus grand que les autres (`px-3 py-2.5` pour Catégorie).
* Input `text-[28px]` (ligne 499) — police bien plus grande que le `text-sm` des autres champs.
* Symbole `€` en `text-[18px]` (ligne 502).

Correctif :

- [ ] Ramener la police et le padding du Montant au même gabarit que les autres champs (≈ `text-sm`, `px-3 py-2.5`), et le `€` en `text-sm`.

---

**Done**

- [ ] Le champ Label a le même fond que Date / Montant / Catégorie.
- [ ] Le champ Montant a la même taille (hauteur/police) que les autres champs.","Done",,"Low","4271bd83-9087-4d59-9ce9-d5160b016684","PFA","cosmokaat@protonmail.com",,"Dépenses, Bug",,,,,"2026-07-09T13:38:12.060Z","2026-07-12T13:33:46.097Z","2026-07-11T16:05:30.891Z",,"2026-07-11T16:11:20.687Z",,,,,"",,,,"52229e9c-ee52-4228-bc3f-bd7e8705e29a",40120,"COS-71",,
"COS-22","Cosmokaat","Catégories fréquentes (modale dépense) — classement par usage réel","**Contexte**
Dans la modale « Nouvelle dépense », la section **FRÉQUENTES** propose des catégories en accès rapide. C'est **mock** : le classement prend juste les 6 premières catégories (`.slice(0, 6)`), pas les plus utilisées.

* `front/src/components/spendings/common/spendingModal/fields/CategoryField.tsx` (`frequentCategories = …filter(name).slice(0, 6)` + section « Fréquentes »). *(Modale découpée en sous-composants par* [COS-58](https://linear.app/cosmokaat/issue/COS-58/decouper-spendingmodaltsx-en-sous-composants-hooks-refacto-pur) *— chercher par composant, plus par n° de ligne.)*
* La *sélection* d'une catégorie est réelle ; seul le **classement** est faux.

**Objectif** — classer les quick-picks par usage réel (catégories les plus utilisées par l'utilisateur).

**Back**

- [ ] Exposer les compteurs d'usage par catégorie. ⚠️ Peut réutiliser le même agrégat que [COS-20](https://linear.app/cosmokaat/issue/COS-20/stats-dusage-categorie-all-time-nb-dutilisations-part-reels) (count par catégorie) — à mutualiser.

**Front**

- [ ] Remplacer le `.slice(0, 6)` par un classement basé sur les compteurs réels.
- [ ] Retirer le commentaire `MOCK` (dans `CategoryField.tsx`, référence désormais [COS-22](https://linear.app/cosmokaat/issue/COS-22/categories-frequentes-modale-depense-classement-par-usage-reel)) une fois branché.

**Done**

- [ ] Les catégories fréquentes reflètent l'usage réel, pas l'ordre alphabétique/insertion.

Réf : REFACTO_NOTES.md §6. Lié à [COS-20](https://linear.app/cosmokaat/issue/COS-20/stats-dusage-categorie-all-time-nb-dutilisations-part-reels) (même source de données back).","Done",,"Low","4271bd83-9087-4d59-9ce9-d5160b016684","PFA","cosmokaat@protonmail.com",,"Dépenses, de-mock, Feature",,,,,"2026-07-09T13:47:18.661Z","2026-07-19T16:05:43.449Z","2026-07-19T15:47:39.334Z",,"2026-07-19T15:57:15.196Z",,,,,"",,,,"51c05018-2b1d-48ed-9106-3490c7756ace",28614,"COS-20, COS-137",,
"COS-23","Cosmokaat","Suggestions de labels (modale dépense) — autocomplete depuis l'historique","**Contexte**
Sous le champ Label de la modale « Nouvelle dépense », des suggestions « Marchand — catégorie » s'affichent (ex. « Monoprix — alimentation », « Franprix — alimentation », « Carrefour — alimentation »). C'est **mock** : liste de marchands français en dur.

* `front/src/components/spendings/common/spendingModal/mockSuggestions.ts` (`COMMON_LABELS`, `mockLabelSuggestions`)
* `mockLabelSuggestions` appelé dans `spendingModal/SpendingModal.tsx` (shell), suggestions rendues dans `spendingModal/fields/LabelField.tsx`. *(Modale découpée en sous-composants par* [COS-58](https://linear.app/cosmokaat/issue/COS-58/decouper-spendingmodaltsx-en-sous-composants-hooks-refacto-pur) *— chercher par composant, plus par n° de ligne.)*

**Objectif** — suggérer les labels à partir de l'**historique réel** des dépenses de l'utilisateur :

* champ vide à l'ouverture → labels les plus fréquents ;
* à la frappe → filtrés par la saisie ;
* avec la catégorie associée (pour pré-remplir).

**Back**

- [ ] Endpoint renvoyant les labels passés de l'utilisateur (fréquence + catégorie associée), filtrables par préfixe/requête.

**Front**

- [ ] Brancher les suggestions sur l'endpoint réel.
- [ ] Supprimer `mockSuggestions.ts` une fois branché (et le commentaire `MOCK` de `LabelField.tsx`, référence désormais [COS-23](https://linear.app/cosmokaat/issue/COS-23/suggestions-de-labels-modale-depense-autocomplete-depuis-lhistorique)).

**Done**

- [ ] Les suggestions viennent des vraies dépenses passées, plus aucune liste en dur.

Réf : REFACTO_NOTES.md §6.","Done",,"Medium","4271bd83-9087-4d59-9ce9-d5160b016684","PFA","cosmokaat@protonmail.com",,"Dépenses, de-mock, Feature",,,,,"2026-07-09T13:47:23.990Z","2026-07-22T12:48:59.015Z","2026-07-21T18:55:18.382Z",,"2026-07-21T19:07:57.142Z",,,,,"",,,,"6db13e4c-1793-4ffe-a8a0-75ed41114ab4",25543,"COS-159",,
"COS-24","Cosmokaat","Joindre une facture à la création d'une dépense (back + front)","**Contexte**
La modale « Nouvelle dépense » a déjà toute l'UI « Joindre un reçu » (drag & drop, aperçu), mais c'est **visual-only** : le fichier n'est jamais envoyé.

* Front : état reçu (`receiptFile`/`receiptPreview`/`onReceiptFile`) dans `front/src/components/spendings/common/spendingModal/SpendingModal.tsx` (shell) + UI dans `spendingModal/fields/ReceiptField.tsx` ; le fichier n'est PAS uploadé au submit → `spendingModal/useSpendingSubmit.ts` (construction de `spendingEdited`, note « NOT uploaded »). *(La modale a été découpée en sous-composants par* [COS-58](https://linear.app/cosmokaat/issue/COS-58/decouper-spendingmodaltsx-en-sous-composants-hooks-refacto-pur) *— plus de références à des numéros de ligne, chercher par fichier/composant.)*
* Historique : jusqu'ici il fallait d'abord créer la dépense, puis cliquer l'icône reçu sur la ligne de sa card (InvoiceModal / InvoiceImageModal) pour uploader.

**Cause côté back**

* `POST /spendings` (`createSpending`) ne prend qu'un body JSON et **renvoie juste la string** `""new spending added""` → `nest-api/src/spendings/spendings.service.ts:154`. Pas d'ID retourné, donc impossible d'enchaîner un upload.
* L'upload passe par un endpoint séparé `POST /spendings/upload` (`nest-api/src/spendings/spendings.controller.ts:71-94`) qui **exige un** `spendingID` **existant** + `itemType`.

**Objectif** — pouvoir joindre l'image de facture au moment même de la création de la dépense (plus de flux en 2 temps obligatoire).

**Back** (au choix)

- [ ] Option A (recommandée, = la demande) : `POST /spendings` accepte le multipart (`FileInterceptor`) avec un fichier reçu optionnel et l'associe à la dépense créée (réutiliser la logique de `uploadInvoiceImage`).
- [ ] Option B (plus léger) : `POST /spendings` **retourne la dépense créée (avec son ID)** pour que le front enchaîne le `POST /spendings/upload` existant.

**Front**

- [ ] Envoyer réellement `receiptFile` à la création (selon l'option retenue).
- [ ] Retirer les notes `MOCK` : bloc état reçu dans `SpendingModal.tsx` + note « NOT uploaded » dans `useSpendingSubmit.ts` (les deux référencent désormais [COS-24](https://linear.app/cosmokaat/issue/COS-24/joindre-une-facture-a-la-creation-dune-depense-back-front)).

**Done**

- [ ] Créer une dépense avec un reçu en une seule fois attache bien l'image.
- [ ] Plus aucune note « receipt-at-creation is visual only ».

Réf : REFACTO_NOTES.md §9.","Backlog",,"Medium","4271bd83-9087-4d59-9ce9-d5160b016684","PFA","cosmokaat@protonmail.com",,"Dépenses, de-mock, Feature",,,,,"2026-07-09T13:49:17.299Z","2026-07-18T13:47:37.758Z",,,,,,,,"",,,,"85a63955-b1f8-4ce8-9c13-985e34058e81",43142,"COS-60, COS-124",,
"COS-25","Cosmokaat","Modale dépense : « Récurrente mensuelle » doit désactiver les champs, pas remanier la modale","**Contexte**
Dans la modale « Nouvelle dépense », cocher **« Récurrente mensuelle »** transforme tellement le contenu que ça donne l'impression d'ouvrir une **autre modale**. Ce n'est pas un second `Dialog` : c'est le même formulaire qui re-render conditionnellement sur `asRecurring` (`front/src/components/spendings/common/spendingModal/SpendingModal.tsx`) :

- le titre devient « Nouvelle dépense fixe » ;
- le champ **Date** est masqué et remplacé par un sélecteur **Mois** (`:394` vs `:426`) ;
- le champ **Catégorie** est carrément masqué (`:509`, `!asRecurring`) ;
- les suggestions de label (`:472`) et l'option **Joindre un reçu** (`:683`, `:702`) disparaissent.

**Comportement voulu**
Cocher la case ne doit PAS remplacer/masquer les champs. Garder le même layout et **désactiver (**`disabled`**, grisé)** les champs non concernés par une récurrente ; décocher les **réactive**.

- [ ] Les champs non applicables passent en `disabled` au lieu d'être retirés/swappés.
- [ ] Décocher réactive les champs concernés.
- [ ] Layout stable — plus d'effet « autre modale » (idéalement titre stable aussi).

*À trancher à l'implé : quels champs sont exactement « non concernés » — a priori la Date (jour-par-jour) et le reçu ; la Catégorie devrait sans doute rester active.*

**Réutilisation du composant (vérifié)**
La modale « Nouvelle dépense fixe » ouverte depuis le **dashboard** est **déjà le même composant** `SpendingModal`, ouvert avec la prop `recurringType` :

- `src/components/dashboard/sections/FixedExpenses.tsx:230` → `<SpendingModal recurringType … />`.
- Les deux points d'entrée convergent sur `asRecurring = recurringType || isRecurringToggle` (`SpendingModal.tsx:199`).

Donc pas de second composant à fusionner. En revanche, la refonte du toggle doit rester **cohérente pour les DEUX entrées** :

- Timeline : dépense normale + toggle « Récurrente mensuelle » optionnel.
- Dashboard : ouverture directe en mode récurrent (`recurringType`, sans toggle).
- [ ] Vérifier que le refactor garde **un seul** composant et rend correctement les deux entrées.

**Done**

- [ ] Cocher/décocher « Récurrente mensuelle » n'altère que l'état enabled/disabled des champs, sans réorganiser la modale.
- [ ] Le dashboard et la timeline utilisent toujours le même `SpendingModal`, rendu cohérent dans les deux cas.","Done",,"High","4271bd83-9087-4d59-9ce9-d5160b016684","PFA","cosmokaat@protonmail.com",,"Dépenses, Dashboard, Bug",,,,,"2026-07-09T13:51:01.450Z","2026-07-12T13:33:46.097Z","2026-07-11T09:35:38.287Z",,"2026-07-11T11:57:10.380Z",,,,,"",,,,"307750da-2f03-46aa-98d1-285a77c1155c",40374,"COS-57, COS-58, COS-71",,
"COS-26","Cosmokaat","Session expirée : redirection login non fiable (écran d'erreur + redirection tardive)","**Contexte**
Quand la session backend a **expiré** alors que le `user` est encore en contexte côté client, la redirection vers le login n'est pas fiable. Deux symptômes constatés, **même racine**.

`user` est chargé **une seule fois** depuis `getServerSession()` dans le layout serveur (`src/app/(private)/layout.tsx:12-19`) et gardé en `useState` mémoire (aucune persistance, aucune re-validation) — `src/auth/context/AuthContext.tsx`. Le garde serveur (`getServerSession → redirect('/login')`) ne se re-exécute **pas** lors d'une navigation SPA entre pages privées (même layout réutilisé côté client). La **seule** redirection client possible est le handler 401 de `privateRequest` (`src/helpers/useRequestHelper.ts:93-96`).

---

**Scénario 1 — écran d'erreur au lieu du login (constaté sur** `/exceptionals`**)**
Quand une action déclenche bien un 401, l'erreur est re-`throw` en même temps que la redirection :

* `src/helpers/useRequestHelper.ts:93-98` — sur `status === 401` : `clearAuth()` + `router.replace(login)` **puis** `throw error`.
* Ce rejet remonte dans React Query, et chaque page privée fait `if (error) throw error` → catché par le boundary `src/app/error.tsx`. Ex. `src/components/exceptionals/Exceptionals.tsx:75-76` (idem `SpendingView`, `BudgetHero`, `CategoryBreakdown`, `FixedExpenses`, `CategoriesListcontainer`).
* Résultat : l'écran « Something went wrong » gagne sur la redirection.

**Scénario 2 — redirection tardive (2-3 clics avant d'être éjecté)**
Onglet resté ouvert longtemps, token expiré : on peut cliquer 2-3 onglets **avant** d'être renvoyé au login.

* `user` reste *truthy* (jamais re-validé), donc `privateRequest` ne fait pas l'early-return et laisse rendre les pages.
* React Query sert les pages **depuis le cache** sans refetch → aucune requête → aucun 401 → aucune redirection. On navigue librement dans une UI « connectée » alors que la session est morte.
* La redirection ne se déclenche qu'en tombant sur un onglet qui **refetch** (query stale/non cachée) ou une mutation → premier 401 → redirect.

---

**Objectif**
Détecter une session expirée de façon **fiable et immédiate**, et rediriger proprement vers le login **sans** écran d'erreur, quel que soit l'onglet (même servi depuis le cache).

**Piste de correctif (front) — centraliser la gestion 401**

- [ ] Intercepteur axios **global** (response interceptor) : sur tout 401 → `clearAuth()` + `router.replace(login)`, une seule fois, sans re-`throw` vers le boundary (résoudre par une promesse qui ne résout jamais / erreur taguée « auth-redirect » ignorée par les pages).
- [ ] Empêcher les 401 d'atteindre `error.tsx` (distinguer les erreurs d'auth dans les `if (error) throw error`).
- [ ] Re-valider la session côté client de façon proactive : au **changement de route** et/ou au **focus fenêtre / visibilitychange** (et éventuellement `refetchOnWindowFocus` React Query), pour ne pas dépendre d'un refetch fortuit.
- [ ] (Option) court-circuiter le cache RQ quand `user` a été invalidé.

**Done**

- [ ] Une action avec session expirée redirige vers le login, sans jamais afficher « Something went wrong ».
- [ ] Un onglet laissé ouvert avec session expirée redirige vers le login dès la 1re interaction/navigation (ou au focus), pas après 2-3 clics.","Done",,"Urgent","4271bd83-9087-4d59-9ce9-d5160b016684","PFA","cosmokaat@protonmail.com",,"Bug",,,,,"2026-07-09T13:59:18.834Z","2026-07-21T22:31:42.450Z","2026-07-10T16:11:46.221Z",,"2026-07-10T20:16:20.235Z",,,,,"",,,,"168f7fff-40c3-4ce9-915f-b6e53d0541c5",41315,"COS-52, COS-54, COS-55, COS-157",,
